"BehaviorSpace results (NetLogo 6.0.4)"
"attitude_change_2.nlogo"
"LambdaTheta"
"09/07/2018 16:46:20:472 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","200","-30","30"
"[run number]","N","alpha","eta","theta","M","motivated_cognition","lambda","k","polarity","b","initial_groupspread","intergroup_credibility","theta_as","spinup_tick","skip_ticks_draw","iterations_per_tick","rolling","visualization","color_axis_max","focus_one","run_and_export_figs","[step]","cum_biasmean","cum_sd","cum_fragmentation"
"1726","500","0.2","0.9","0.01","3.5","true","1.2","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.5918227107739653","1.78716570833031","8.526466355031586"
"1727","500","0.2","0.9","0.01","3.5","true","1.2","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.4884230432477896","1.8716509107074688","8.824066781242333"
"1728","500","0.2","0.9","0.01","3.5","true","1.2","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.44871770080204476","1.894381207225569","8.866547326993299"
"1729","500","0.2","0.9","0.01","3.5","true","1.3","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.761079625175138","1.2131517038753707","3.302192896702901"
"1730","500","0.2","0.9","0.01","3.5","true","1.3","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.358468034526343","1.4144806088117812","3.433337454597554"
"1731","500","0.2","0.9","0.01","3.5","true","1.3","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.6871965226343433","1.3518887645034487","5.220922228743528"
"1732","500","0.2","0.9","0.01","3.5","true","1.3","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.9894423268758057","1.2193342522894461","6.130999333761776"
"1733","500","0.2","0.9","0.01","3.5","true","1.3","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.7613408994323937","1.5399339738736153","7.689978992807612"
"1734","500","0.2","0.9","0.01","3.5","true","1.3","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.6858354287079659","1.6727917110900385","8.183134187557243"
"1735","500","0.2","0.9","0.01","3.5","true","1.3","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.6654292808195944","1.72783043641774","8.380034993436965"
"1736","500","0.2","0.9","0.01","3.5","true","1.3","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.6183282396073498","1.7546400739299306","8.50152960365008"
"1737","500","0.2","0.9","0.01","3.5","true","1.3","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.5577071161001017","1.8360558092053838","8.764895081387547"
"1738","500","0.2","0.9","0.01","3.5","true","1.4","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.8365402242216287","1.1612772004545657","3.2395151716054214"
"1739","500","0.2","0.9","0.01","3.5","true","1.4","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.4839126354049235","1.4040769619314948","3.5936368022340783"
"1740","500","0.2","0.9","0.01","3.5","true","1.4","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.9952131087721363","1.3999912559652212","4.54536807215767"
"1741","500","0.2","0.9","0.01","3.5","true","1.4","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.206094426336631","1.2107588677565657","5.7560073815701625"
"1742","500","0.2","0.9","0.01","3.5","true","1.4","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.7886997495962106","1.4015139215781374","7.036665432880777"
"1743","500","0.2","0.9","0.01","3.5","true","1.4","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.7415323101632026","1.6255709165754444","7.981440339195227"
"1744","500","0.2","0.9","0.01","3.5","true","1.4","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.66480381030108","1.7427861481887075","8.321319150156624"
"1745","500","0.2","0.9","0.01","3.5","true","1.4","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.6676710022972885","1.7506139028984924","8.430765252475766"
"1746","500","0.2","0.9","0.01","3.5","true","1.4","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.6741709046401746","1.7818389923142657","8.583556620769045"
"1747","500","0.2","0.9","0.01","3.5","true","1.5","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.8911404599656128","1.1192567237442088","3.1852982026690175"
"1748","500","0.2","0.9","0.01","3.5","true","1.5","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.5978700355227824","1.3573520417718743","3.6258583300436062"
"1749","500","0.2","0.9","0.01","3.5","true","1.5","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.288425973383215","1.441621445977841","3.8587430660749287"
"1750","500","0.2","0.9","0.01","3.5","true","1.5","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.4538195073231601","1.296786170299433","5.748906945597058"
"1751","500","0.2","0.9","0.01","3.5","true","1.5","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8898288871950646","1.231594027791845","6.177496967192258"
"1752","500","0.2","0.9","0.01","3.5","true","1.5","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.7560713584292921","1.6689351033312185","8.036294677362651"
"1753","500","0.2","0.9","0.01","3.5","true","1.5","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.758351554246707","1.64483571389828","8.03374683328887"
"1754","500","0.2","0.9","0.01","3.5","true","1.5","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.6936489853473722","1.7130012294966783","8.315534613395743"
"1755","500","0.2","0.9","0.01","3.5","true","1.5","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.682042738393078","1.7911841584414896","8.55215525259005"
"1756","500","0.2","0.9","0.01","3.5","true","1.6","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.942389260327373","1.079749293142715","3.1386659813180424"
"1757","500","0.2","0.9","0.01","3.5","true","1.6","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.6939195734699037","1.3140478890930913","3.6297200300652928"
"1758","500","0.2","0.9","0.01","3.5","true","1.6","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.4404619143239517","1.4308557406277658","3.7109951603743747"
"1759","500","0.2","0.9","0.01","3.5","true","1.6","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.8198444191457","1.3620343904256433","5.188631769668817"
"1760","500","0.2","0.9","0.01","3.5","true","1.6","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.9855995181517591","1.1249541478837612","5.607063184761114"
"1761","500","0.2","0.9","0.01","3.5","true","1.6","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.840516866862458","1.5414746470450802","7.549496498126348"
"1762","500","0.2","0.9","0.01","3.5","true","1.6","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8119799125227647","1.6550094401368276","8.015763459563138"
"1763","500","0.2","0.9","0.01","3.5","true","1.6","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.7672039591939089","1.731701825778818","8.221491725498822"
"1764","500","0.2","0.9","0.01","3.5","true","1.6","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.7173420151683506","1.8402340301938742","8.54794942938335"
"1765","500","0.2","0.9","0.01","3.5","true","1.7","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.983296975606368","1.038546924826891","3.029947784647589"
"1766","500","0.2","0.9","0.01","3.5","true","1.7","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.7875528580746978","1.2532436621344014","3.5726549518096533"
"1767","500","0.2","0.9","0.01","3.5","true","1.7","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.5207950543420763","1.420577230746413","3.71800651077391"
"1768","500","0.2","0.9","0.01","3.5","true","1.7","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.171088176093348","1.4345454326295408","4.4084395276695565"
"1769","500","0.2","0.9","0.01","3.5","true","1.7","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.473305083458599","1.271020612854271","5.574545988153443"
"1770","500","0.2","0.9","0.01","3.5","true","1.7","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.7988748770231946","1.1718193534732773","6.053523436945729"
"1771","500","0.2","0.9","0.01","3.5","true","1.7","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8458724772609352","1.647554725359996","7.939500101153995"
"1772","500","0.2","0.9","0.01","3.5","true","1.7","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8064483893974661","1.718733297098609","8.062776548998903"
"1773","500","0.2","0.9","0.01","3.5","true","1.7","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8012797414806687","1.7939426189527525","8.339770456947518"
"1774","500","0.2","0.9","0.01","3.5","true","1.8","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","3.0087054252910517","1.0111830469237704","2.959900061529453"
"1775","500","0.2","0.9","0.01","3.5","true","1.8","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.856245944923368","1.1981442072379798","3.4612434482912344"
"1776","500","0.2","0.9","0.01","3.5","true","1.8","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.625332863872889","1.3894172367857496","3.788567889992095"
"1777","500","0.2","0.9","0.01","3.5","true","1.8","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.369810037021963","1.447496671486474","3.9871220786486608"
"1778","500","0.2","0.9","0.01","3.5","true","1.8","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.8660003090041386","1.3808200365554737","5.209271393493837"
"1779","500","0.2","0.9","0.01","3.5","true","1.8","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.064640147495809","1.1055295003050893","5.3462749260860605"
"1780","500","0.2","0.9","0.01","3.5","true","1.8","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.9620832142280847","1.4771201422076483","7.15553916942859"
"1781","500","0.2","0.9","0.01","3.5","true","1.8","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8466874810688437","1.7573241624185514","8.07790625725052"
"1782","500","0.2","0.9","0.01","3.5","true","1.8","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8129160741989531","1.861329513445268","8.297341373278655"
"1783","500","0.2","0.9","0.01","3.5","true","1.9","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","3.037095966007998","0.9808840169594015","2.8796023203351386"
"1784","500","0.2","0.9","0.01","3.5","true","1.9","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.9065312225588467","1.1524800184945143","3.3505719176370077"
"1785","500","0.2","0.9","0.01","3.5","true","1.9","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.7212998792500542","1.330029162861644","3.7395371707852982"
"1786","500","0.2","0.9","0.01","3.5","true","1.9","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.556231542438446","1.4248682170097131","3.8484567707103787"
"1787","500","0.2","0.9","0.01","3.5","true","1.9","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.252387498974513","1.4395440923271696","4.4259503695187155"
"1788","500","0.2","0.9","0.01","3.5","true","1.9","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.1312111094641026","1.0171258763060473","4.4835105299304505"
"1789","500","0.2","0.9","0.01","3.5","true","1.9","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.9739750909922591","1.2019545001789735","5.910837662791835"
"1790","500","0.2","0.9","0.01","3.5","true","1.9","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8802919590413522","1.7515801728144542","7.9969506867213696"
"1791","500","0.2","0.9","0.01","3.5","true","1.9","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.8566779283603129","1.853044673305718","8.285431626792247"
"1792","500","0.2","0.9","0.01","3.5","true","2","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","3.05350433137193","0.9620905467260583","2.827738065518568"
"1793","500","0.2","0.9","0.01","3.5","true","2","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.94557456502902","1.1171950274324118","3.2666389275372905"
"1794","500","0.2","0.9","0.01","3.5","true","2","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.8142178074205355","1.2655036515115732","3.650653995705432"
"1795","500","0.2","0.9","0.01","3.5","true","2","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.635982648311385","1.3952484233876523","3.836130795351632"
"1796","500","0.2","0.9","0.01","3.5","true","2","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.4527405950065972","1.447799384946426","3.9109489672739115"
"1797","500","0.2","0.9","0.01","3.5","true","2","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","2.032353222058867","1.4109142750670423","4.93629798407054"
"1798","500","0.2","0.9","0.01","3.5","true","2","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","1.369209209992198","1.3135285355080355","5.862575818325658"
"1799","500","0.2","0.9","0.01","3.5","true","2","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.9229457392562058","1.7150970551566092","7.985475734465239"
"1800","500","0.2","0.9","0.01","3.5","true","2","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.9148151985529572","1.8270675700728556","8.177421848091695"
"1801","500","0.2","1","0.01","3.5","true","0.1","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03254164545891275","0.8997775887454065","1.661573718297887"
"1802","500","0.2","1","0.01","3.5","true","0.1","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03167802237076836","0.9752385980039833","1.6416916210699959"
"1803","500","0.2","1","0.01","3.5","true","0.1","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027227065958111217","0.9893509973263508","1.562446354610464"
"1804","500","0.2","1","0.01","3.5","true","0.1","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03439744802238307","0.9950392132381819","1.5461536448253348"
"1805","500","0.2","1","0.01","3.5","true","0.1","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.031817945743376895","1.0005369055959499","1.5194035090444475"
"1806","500","0.2","1","0.01","3.5","true","0.1","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03372626251009579","1.0006541263704867","1.4456659521594588"
"1807","500","0.2","1","0.01","3.5","true","0.1","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03694310599020224","1.005903000555094","1.510567316399738"
"1808","500","0.2","1","0.01","3.5","true","0.1","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.031219419187438275","1.0110586263194934","1.4056814993658524"
"1809","500","0.2","1","0.01","3.5","true","0.1","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.028549301962187357","0.9857845966693609","1.4372695291468662"
"1810","500","0.2","1","0.01","3.5","true","0.2","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03149976882829953","0.7203848380283842","3.158699355387737"
"1811","500","0.2","1","0.01","3.5","true","0.2","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03270910448387986","0.9223479246504482","2.937478971898976"
"1812","500","0.2","1","0.01","3.5","true","0.2","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.0372572490363679","0.9671432372057631","3.420554407338536"
"1813","500","0.2","1","0.01","3.5","true","0.2","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03761324989234069","0.982737949961905","3.580036007311436"
"1814","500","0.2","1","0.01","3.5","true","0.2","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.040722590354396355","0.9846515734621043","3.772246912614149"
"1815","500","0.2","1","0.01","3.5","true","0.2","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03382384059050346","0.9862785870177513","3.630357805868729"
"1816","500","0.2","1","0.01","3.5","true","0.2","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03679201171225255","0.9869042056234881","3.882512153529299"
"1817","500","0.2","1","0.01","3.5","true","0.2","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03009861189349791","0.9857308556042204","3.9279169369850955"
"1818","500","0.2","1","0.01","3.5","true","0.2","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.030583219300791935","0.9926652491940363","4.009871566644909"
"1819","500","0.2","1","0.01","3.5","true","0.3","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03461156794099328","0.5697569880189733","3.1789736684404093"
"1820","500","0.2","1","0.01","3.5","true","0.3","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.029696936178989778","0.7991877529549476","3.6478799353248674"
"1821","500","0.2","1","0.01","3.5","true","0.3","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03230589860651354","0.8989382130143362","3.995182869976169"
"1822","500","0.2","1","0.01","3.5","true","0.3","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03265043360899261","0.9407655656933528","4.643863416797153"
"1823","500","0.2","1","0.01","3.5","true","0.3","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03597652594888232","0.9648139537673722","4.737110280146233"
"1824","500","0.2","1","0.01","3.5","true","0.3","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03224861808790499","0.9600849945799034","4.936446972336247"
"1825","500","0.2","1","0.01","3.5","true","0.3","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03504589592601402","0.9788728487148788","5.120428426549268"
"1826","500","0.2","1","0.01","3.5","true","0.3","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.0409201462567264","0.9928541077899378","5.1352588963495265"
"1827","500","0.2","1","0.01","3.5","true","0.3","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027789086959145424","0.9820690680764225","5.268132286601606"
"1828","500","0.2","1","0.01","3.5","true","0.4","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.028950672672349024","0.46567670209882783","2.8578235989187037"
"1829","500","0.2","1","0.01","3.5","true","0.4","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03244049377388575","0.6743205080152078","3.748967618302086"
"1830","500","0.2","1","0.01","3.5","true","0.4","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.029199881592255655","0.8042532079176047","4.035310126226702"
"1831","500","0.2","1","0.01","3.5","true","0.4","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.034605356440312526","0.8698929610314765","4.442686492609911"
"1832","500","0.2","1","0.01","3.5","true","0.4","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.028183873546605204","0.9147193393489715","4.882482870976316"
"1833","500","0.2","1","0.01","3.5","true","0.4","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03279208896624955","0.9492826991880058","5.295932374493964"
"1834","500","0.2","1","0.01","3.5","true","0.4","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03922979388977677","0.9414940394811476","5.372038160405136"
"1835","500","0.2","1","0.01","3.5","true","0.4","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.035093989312739216","0.9721611373094807","5.486490503897088"
"1836","500","0.2","1","0.01","3.5","true","0.4","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.031037130369446102","0.9379851646325711","5.34790735842446"
"1837","500","0.2","1","0.01","3.5","true","0.5","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03346494593694626","0.4087482501124111","2.612678906307783"
"1838","500","0.2","1","0.01","3.5","true","0.5","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027591421680943452","0.5750714435297526","3.491224621955016"
"1839","500","0.2","1","0.01","3.5","true","0.5","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03943911413159241","0.6973791060429728","3.990401589195923"
"1840","500","0.2","1","0.01","3.5","true","0.5","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03410249563815322","0.7743135698325985","4.124655454257148"
"1841","500","0.2","1","0.01","3.5","true","0.5","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03138863257390135","0.8455304905156346","4.623415600930784"
"1842","500","0.2","1","0.01","3.5","true","0.5","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03948329461403966","0.8820023936498255","5.048693191613934"
"1843","500","0.2","1","0.01","3.5","true","0.5","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.02854187849026815","0.9144570741887045","5.2910912092672415"
"1844","500","0.2","1","0.01","3.5","true","0.5","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.033148361852035534","0.9080166245180719","5.344047304011949"
"1845","500","0.2","1","0.01","3.5","true","0.5","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03443222130167431","0.9343857679564017","5.519092296443786"
"1846","500","0.2","1","0.01","3.5","true","0.6","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.022595249279839445","0.3461502009505699","2.277951640137959"
"1847","500","0.2","1","0.01","3.5","true","0.6","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.029205268881475226","0.464202617921771","2.9831576398261137"
"1848","500","0.2","1","0.01","3.5","true","0.6","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.026235539337402886","0.5992896870712718","3.7229679950735814"
"1849","500","0.2","1","0.01","3.5","true","0.6","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.02989607973785102","0.69177433565646","4.071395133152317"
"1850","500","0.2","1","0.01","3.5","true","0.6","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.028073307423065432","0.7450198529557239","4.2327049979546185"
"1851","500","0.2","1","0.01","3.5","true","0.6","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.029324449630830075","0.8052851992453836","4.621654873360064"
"1852","500","0.2","1","0.01","3.5","true","0.6","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.027459887823718252","0.8296914766272353","4.899002592374375"
"1853","500","0.2","1","0.01","3.5","true","0.6","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.03467418565501731","0.8710353228490414","5.156139434487131"
"1854","500","0.2","1","0.01","3.5","true","0.6","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.0347190324465509","0.8715366694506186","5.234387155459555"
"1855","500","0.2","1","0.01","3.5","true","0.7","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.029133046263726536","0.3154059025788204","2.1034848395781887"
"1856","500","0.2","1","0.01","3.5","true","0.7","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.04087367384386225","0.4199169039380708","2.761843280501031"
"1857","500","0.2","1","0.01","3.5","true","0.7","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.0274162953503656","0.5378242347036811","3.427954038441214"
"1858","500","0.2","1","0.01","3.5","true","0.7","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.023267739062613247","0.6175404828659423","3.860558779804516"
"1859","500","0.2","1","0.01","3.5","true","0.7","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.033125211856520585","0.6740564042393653","4.084742163900079"
